0.000000000000000000e+00 3.810000000000000000e+02 1.000000000000000000e+02
0.000000000000000000e+00 3.820000000000000000e+02 1.090000000000000000e+02
0.000000000000000000e+00 3.830000000000000000e+02 8.400000000000000000e+01
0.000000000000000000e+00 3.840000000000000000e+02 1.090000000000000000e+02
0.000000000000000000e+00 3.850000000000000000e+02 1.120000000000000000e+02
0.000000000000000000e+00 3.860000000000000000e+02 1.020000000000000000e+02
0.000000000000000000e+00 3.870000000000000000e+02 1.180000000000000000e+02
0.000000000000000000e+00 3.880000000000000000e+02 1.370000000000000000e+02
0.000000000000000000e+00 3.890000000000000000e+02 9.700000000000000000e+01
0.000000000000000000e+00 3.900000000000000000e+02 1.150000000000000000e+02
0.000000000000000000e+00 3.910000000000000000e+02 1.220000000000000000e+02
0.000000000000000000e+00 3.920000000000000000e+02 9.900000000000000000e+01
0.000000000000000000e+00 3.930000000000000000e+02 1.300000000000000000e+02
0.000000000000000000e+00 3.940000000000000000e+02 1.370000000000000000e+02
0.000000000000000000e+00 3.950000000000000000e+02 1.350000000000000000e+02
0.000000000000000000e+00 3.960000000000000000e+02 1.230000000000000000e+02
0.000000000000000000e+00 3.970000000000000000e+02 1.320000000000000000e+02
0.000000000000000000e+00 3.980000000000000000e+02 1.130000000000000000e+02
0.000000000000000000e+00 3.990000000000000000e+02 1.420000000000000000e+02
0.000000000000000000e+00 4.000000000000000000e+02 1.070000000000000000e+02
0.000000000000000000e+00 4.010000000000000000e+02 1.240000000000000000e+02
0.000000000000000000e+00 4.020000000000000000e+02 1.190000000000000000e+02
0.000000000000000000e+00 4.030000000000000000e+02 1.210000000000000000e+02
0.000000000000000000e+00 4.040000000000000000e+02 1.270000000000000000e+02
0.000000000000000000e+00 4.050000000000000000e+02 1.210000000000000000e+02
0.000000000000000000e+00 4.060000000000000000e+02 1.250000000000000000e+02
0.000000000000000000e+00 4.070000000000000000e+02 1.320000000000000000e+02
0.000000000000000000e+00 4.080000000000000000e+02 1.340000000000000000e+02
0.000000000000000000e+00 4.090000000000000000e+02 1.200000000000000000e+02
0.000000000000000000e+00 4.100000000000000000e+02 1.320000000000000000e+02
0.000000000000000000e+00 4.110000000000000000e+02 1.340000000000000000e+02
0.000000000000000000e+00 4.120000000000000000e+02 1.260000000000000000e+02
0.000000000000000000e+00 4.130000000000000000e+02 1.390000000000000000e+02
