0.000000000000000000e+00 3.810000000000000000e+02 8.494208494208494642e+01
0.000000000000000000e+00 3.820000000000000000e+02 9.680284191829483120e+01
0.000000000000000000e+00 3.830000000000000000e+02 7.601809954751131215e+01
0.000000000000000000e+00 3.840000000000000000e+02 1.025645756457564630e+02
0.000000000000000000e+00 3.850000000000000000e+02 1.061437908496731950e+02
0.000000000000000000e+00 3.860000000000000000e+02 9.633333333333331439e+01
0.000000000000000000e+00 3.870000000000000000e+02 1.127388535031847141e+02
0.000000000000000000e+00 3.880000000000000000e+02 1.391406250000000000e+02
0.000000000000000000e+00 3.890000000000000000e+02 8.929602888086641599e+01
0.000000000000000000e+00 3.900000000000000000e+02 1.105769230769230944e+02
0.000000000000000000e+00 3.910000000000000000e+02 1.173076923076923066e+02
0.000000000000000000e+00 3.920000000000000000e+02 9.522686025408347632e+01
0.000000000000000000e+00 3.930000000000000000e+02 1.337941628264208873e+02
0.000000000000000000e+00 3.940000000000000000e+02 1.538173652694610780e+02
0.000000000000000000e+00 3.950000000000000000e+02 1.491044776119402968e+02
0.000000000000000000e+00 3.960000000000000000e+02 1.399655172413793025e+02
0.000000000000000000e+00 3.970000000000000000e+02 1.476038338658147211e+02
0.000000000000000000e+00 3.980000000000000000e+02 1.248947368421052602e+02
0.000000000000000000e+00 3.990000000000000000e+02 1.643518518518518476e+02
0.000000000000000000e+00 4.000000000000000000e+02 1.184351145038168056e+02
0.000000000000000000e+00 4.010000000000000000e+02 1.413680781758957608e+02
0.000000000000000000e+00 4.020000000000000000e+02 1.326689189189189051e+02
0.000000000000000000e+00 4.030000000000000000e+02 1.340128410914927883e+02
0.000000000000000000e+00 4.040000000000000000e+02 1.429260450160771825e+02
0.000000000000000000e+00 4.050000000000000000e+02 1.465234375000000000e+02
0.000000000000000000e+00 4.060000000000000000e+02 1.474358974358974592e+02
0.000000000000000000e+00 4.070000000000000000e+02 1.510344827586206975e+02
0.000000000000000000e+00 4.080000000000000000e+02 1.603606557377049171e+02
0.000000000000000000e+00 4.090000000000000000e+02 1.378091872791519563e+02
0.000000000000000000e+00 4.100000000000000000e+02 1.609756097560975547e+02
0.000000000000000000e+00 4.110000000000000000e+02 1.534351145038167772e+02
0.000000000000000000e+00 4.120000000000000000e+02 1.473298429319371792e+02
0.000000000000000000e+00 4.130000000000000000e+02 1.587408491947291509e+02
0.000000000000000000e+00 4.140000000000000000e+02 1.385185185185185048e+02
0.000000000000000000e+00 4.150000000000000000e+02 1.426307448494453070e+02
0.000000000000000000e+00 4.160000000000000000e+02 1.981451612903225623e+02
0.000000000000000000e+00 4.170000000000000000e+02 2.266930693069307097e+02
0.000000000000000000e+00 4.180000000000000000e+02 2.781818181818181301e+02
0.000000000000000000e+00 4.190000000000000000e+02 2.691071428571428896e+02
0.000000000000000000e+00 4.200000000000000000e+02 2.162758620689655231e+02
0.000000000000000000e+00 4.210000000000000000e+02 1.649006622516556320e+02
0.000000000000000000e+00 4.220000000000000000e+02 2.018102189781021991e+02
0.000000000000000000e+00 4.230000000000000000e+02 1.623143350604490536e+02
0.000000000000000000e+00 4.240000000000000000e+02 1.403539823008849510e+02
0.000000000000000000e+00 4.250000000000000000e+02 1.641379310344827616e+02
0.000000000000000000e+00 4.260000000000000000e+02 1.558219178082191547e+02
0.000000000000000000e+00 4.270000000000000000e+02 1.506581352833638050e+02
0.000000000000000000e+00 4.280000000000000000e+02 1.845378151260504183e+02
0.000000000000000000e+00 4.290000000000000000e+02 1.870973782771535525e+02
1.000000000000000000e+00 3.810000000000000000e+02 7.965714285714285836e+01
1.000000000000000000e+00 3.820000000000000000e+02 8.173410404624277703e+01
1.000000000000000000e+00 3.830000000000000000e+02 7.518279569892473546e+01
1.000000000000000000e+00 3.840000000000000000e+02 7.887323943661971271e+01
1.000000000000000000e+00 3.850000000000000000e+02 7.923076923076922640e+01
1.000000000000000000e+00 3.860000000000000000e+02 9.734006734006734973e+01
1.000000000000000000e+00 3.870000000000000000e+02 8.080701754385964364e+01
1.000000000000000000e+00 3.880000000000000000e+02 1.074757281553397945e+02
1.000000000000000000e+00 3.890000000000000000e+02 1.065430016863406308e+02
1.000000000000000000e+00 3.900000000000000000e+02 8.583333333333331439e+01
1.000000000000000000e+00 3.910000000000000000e+02 9.298892988929890180e+01
1.000000000000000000e+00 3.920000000000000000e+02 1.015312500000000000e+02
1.000000000000000000e+00 3.930000000000000000e+02 9.718032786885244434e+01
1.000000000000000000e+00 3.940000000000000000e+02 1.134510433386837889e+02
1.000000000000000000e+00 3.950000000000000000e+02 1.306814580031695527e+02
1.000000000000000000e+00 3.960000000000000000e+02 1.245094936708860871e+02
1.000000000000000000e+00 3.970000000000000000e+02 1.249833887043189264e+02
1.000000000000000000e+00 3.980000000000000000e+02 1.188760330578512310e+02
1.000000000000000000e+00 3.990000000000000000e+02 1.058664259927797815e+02
1.000000000000000000e+00 4.000000000000000000e+02 1.326510067114093943e+02
1.000000000000000000e+00 4.010000000000000000e+02 1.149107142857142918e+02
1.000000000000000000e+00 4.020000000000000000e+02 1.089018302828619085e+02
1.000000000000000000e+00 4.030000000000000000e+02 1.165640194489465244e+02
1.000000000000000000e+00 4.040000000000000000e+02 1.090350877192982324e+02
1.000000000000000000e+00 4.050000000000000000e+02 1.223460898502495695e+02
1.000000000000000000e+00 4.060000000000000000e+02 1.112185686653771626e+02
1.000000000000000000e+00 4.070000000000000000e+02 1.352115059221658271e+02
1.000000000000000000e+00 4.080000000000000000e+02 1.292118226600985054e+02
1.000000000000000000e+00 4.090000000000000000e+02 1.266666666666666572e+02
1.000000000000000000e+00 4.100000000000000000e+02 1.207061068702290072e+02
1.000000000000000000e+00 4.110000000000000000e+02 1.417711598746081449e+02
1.000000000000000000e+00 4.120000000000000000e+02 1.346938775510203925e+02
1.000000000000000000e+00 4.130000000000000000e+02 1.449399656946826838e+02
1.000000000000000000e+00 4.140000000000000000e+02 1.814254859611231154e+02
1.000000000000000000e+00 4.150000000000000000e+02 2.500709219858156303e+02
1.000000000000000000e+00 4.160000000000000000e+02 2.308712871287129076e+02
1.000000000000000000e+00 4.170000000000000000e+02 1.655470249520153629e+02
1.000000000000000000e+00 4.180000000000000000e+02 1.771900826446280917e+02
1.000000000000000000e+00 4.190000000000000000e+02 1.701654135338345668e+02
1.000000000000000000e+00 4.200000000000000000e+02 1.701931649331351935e+02
1.000000000000000000e+00 4.210000000000000000e+02 1.614331210191082846e+02
1.000000000000000000e+00 4.220000000000000000e+02 1.408201892744479267e+02
1.000000000000000000e+00 4.230000000000000000e+02 1.486153846153846416e+02
1.000000000000000000e+00 4.240000000000000000e+02 1.557186081694402446e+02
1.000000000000000000e+00 4.250000000000000000e+02 1.369642857142857224e+02
1.000000000000000000e+00 4.260000000000000000e+02 2.229520295202951843e+02
1.000000000000000000e+00 4.270000000000000000e+02 2.750000000000000000e+02
1.000000000000000000e+00 4.280000000000000000e+02 4.186516853932583899e+02
1.000000000000000000e+00 4.290000000000000000e+02 3.757500000000000000e+02
2.000000000000000000e+00 3.810000000000000000e+02 6.379474940334128519e+01
2.000000000000000000e+00 3.820000000000000000e+02 8.855614973262031242e+01
2.000000000000000000e+00 3.830000000000000000e+02 8.264187866927593973e+01
2.000000000000000000e+00 3.840000000000000000e+02 6.246511627906976827e+01
2.000000000000000000e+00 3.850000000000000000e+02 8.977099236641221580e+01
2.000000000000000000e+00 3.860000000000000000e+02 9.170395869191048632e+01
2.000000000000000000e+00 3.870000000000000000e+02 8.820788530465949862e+01
2.000000000000000000e+00 3.880000000000000000e+02 8.150943396226415416e+01
2.000000000000000000e+00 3.890000000000000000e+02 1.100000000000000000e+02
2.000000000000000000e+00 3.900000000000000000e+02 1.063636363636363598e+02
2.000000000000000000e+00 3.910000000000000000e+02 9.236521739130435549e+01
2.000000000000000000e+00 3.920000000000000000e+02 9.225577264653642828e+01
2.000000000000000000e+00 3.930000000000000000e+02 9.269162210338680552e+01
2.000000000000000000e+00 3.940000000000000000e+02 1.070077519379844944e+02
2.000000000000000000e+00 3.950000000000000000e+02 1.123426573426573611e+02
2.000000000000000000e+00 3.960000000000000000e+02 1.356417910447761130e+02
2.000000000000000000e+00 3.970000000000000000e+02 1.165870307167235467e+02
2.000000000000000000e+00 3.980000000000000000e+02 1.367936507936507837e+02
2.000000000000000000e+00 3.990000000000000000e+02 1.080000000000000000e+02
